AsAhKsKh	AsAhKsKd	AsAhKsKc	AsAdKsKh
TsTh6s6h	TsTh6s6d	TsTh6s6c	TsTd6s6h
TsTc6s6h	TsTd6s6d	TsTd6s6c	TsTc6s6d
TsTc6s6c	TsTh6h6d	TsTh6h6c	TsTd6h6d
TsTc6h6c	TsTd6d6c	TsTc6d6c	ThTd6s6h
ThTc6s6h	ThTd6s6d	ThTc6s6c	TdTc6s6d
TdTc6s6c	ThTd6h6d	ThTd6h6c	ThTc6h6d
ThTc6h6c	ThTd6d6c	ThTc6d6c	TdTc6h6d
TdTc6h6c	TdTc6d6c	TsTh5s5h	TsTh5s5d
TsTh5s5c	TsTd5s5h	TsTc5s5h	TsTd5s5d
TsTd5s5c	TsTc5s5d	TsTc5s5c	TsTh5h5d
TsTh5h5c	TsTd5h5d	TsTc5h5c	TsTd5d5c
TsTc5d5c	ThTd5s5h	ThTc5s5h	ThTd5s5d
ThTc5s5c	TdTc5s5d	TdTc5s5c	ThTd5h5d
ThTd5h5c	ThTc5h5d	ThTc5h5c	ThTd5d5c
ThTc5d5c	TdTc5h5d	TdTc5h5c	TdTc5d5c
TsTh4s4h	TsTh4s4d	TsTh4s4c	TsTd4s4h
TsTc4s4h	TsTd4s4d	TsTd4s4c	TsTc4s4d
TsTc4s4c	TsTh4h4d	TsTh4h4c	TsTd4h4d
TsTc4h4c	TsTd4d4c	TsTc4d4c	ThTd4s4h
ThTc4s4h	ThTd4s4d	ThTc4s4c	TdTc4s4d
TdTc4s4c	ThTd4h4d	ThTd4h4c	ThTc4h4d
ThTc4h4c	ThTd4d4c	ThTc4d4c	TdTc4h4d
TdTc4h4c	TdTc4d4c	TsTh3s3h	TsTh3s3d
TsTh3s3c	TsTd3s3h	TsTc3s3h	TsTd3s3d
TsTd3s3c	TsTc3s3d	TsTc3s3c	TsTh3h3d
TsTh3h3c	TsTd3h3d	TsTc3h3c	TsTd3d3c
TsTc3d3c	ThTd3s3h	ThTc3s3h	ThTd3s3d
ThTc3s3c	TdTc3s3d	TdTc3s3c	ThTd3h3d
ThTd3h3c	ThTc3h3d	ThTc3h3c	ThTd3d3c
ThTc3d3c	TdTc3h3d	TdTc3h3c	TdTc3d3c
TsTh2s2h	TsTh2s2d	TsTh2s2c	TsTd2s2h
TsTc2s2h	TsTd2s2d	TsTd2s2c	TsTc2s2d
TsTc2s2c	TsTh2h2d	TsTh2h2c	TsTd2h2d
TsTc2h2c	TsTd2d2c	TsTc2d2c	ThTd2s2h
ThTc2s2h	ThTd2s2d	ThTc2s2c	TdTc2s2d
TdTc2s2c	ThTd2h2d	ThTd2h2c	ThTc2h2d
ThTc2h2c	ThTd2d2c	ThTc2d2c	TdTc2h2d
TdTc2h2c	TdTc2d2c	Ts9s9h8h	Ts9s9d8d
Ts9s9c8c	Th9s9h8s	Td9s9d8s	Tc9s9c8s
Th9h9d8d	Th9h9c8c	Td9h9d8h	Tc9h9c8h
Td9d9c8c	Tc9d9c8d	Ts9s9h7h	Ts9s9d7d
Ts9s9c7c	Th9s9h7s	Td9s9d7s	Tc9s9c7s
Th9h9d7d	Th9h9c7c	Td9h9d7h	Tc9h9c7h
Td9d9c7c	Tc9d9c7d	Ts9h8s8h	Ts9d8s8d
Ts9c8s8c	Th9s8s8h	Td9s8s8d	Tc9s8s8c
Th9d8h8d	Th9c8h8c	Td9h8h8d	Tc9h8h8c
Td9c8d8c	Tc9d8d8c	Ts9s8s7s	Ts9s8s7h
Ts9s8s7d	Ts9s8s7c	Ts9s8h7s	Ts9s8d7s
Ts9s8c7s	Ts9s8h7h	Ts9s8h7d	Ts9s8h7c
Ts9s8d7h	Ts9s8c7h	Ts9s8d7d	Ts9s8d7c
Ts9s8c7d	Ts9s8c7c	Ts9h8s7s	Ts9d8s7s
Ts9c8s7s	Ts9h8s7h	Ts9h8s7d	Ts9h8s7c
Ts9d8s7h	Ts9c8s7h	Ts9d8s7d	Ts9d8s7c
Ts9c8s7d	Ts9c8s7c	Ts9h8h7s	Ts9h8d7s
Ts9h8c7s	Ts9d8h7s	Ts9c8h7s	Ts9d8d7s
Ts9d8c7s	Ts9c8d7s	Ts9c8c7s	Ts9h8h7h
Ts9h8h7d	Ts9h8h7c	Ts9h8d7h	Ts9h8c7h
Ts9h8d7d	Ts9h8c7c	Ts9d8h7h	Ts9c8h7h
Ts9d8h7d	Ts9c8h7c	Ts9d8d7h	Ts9c8c7h
Ts9d8d7d	Ts9d8d7c	Ts9d8c7d	Ts9d8c7c
Ts9c8d7d	Ts9c8d7c	Ts9c8c7d	Ts9c8c7c
Th9s8s7s	Td9s8s7s	Tc9s8s7s	Th9s8s7h
Th9s8s7d	Th9s8s7c	Td9s8s7h	Tc9s8s7h
Td9s8s7d	Td9s8s7c	Tc9s8s7d	Tc9s8s7c
Th9s8h7s	Th9s8d7s	Th9s8c7s	Td9s8h7s
Tc9s8h7s	Td9s8d7s	Td9s8c7s	Tc9s8d7s
Tc9s8c7s	Th9s8h7h	Th9s8h7d	Th9s8h7c
Th9s8d7h	Th9s8c7h	Th9s8d7d	Th9s8c7c
Td9s8h7h	Tc9s8h7h	Td9s8h7d	Tc9s8h7c
Td9s8d7h	Tc9s8c7h	Td9s8d7d	Td9s8d7c
Td9s8c7d	Td9s8c7c	Tc9s8d7d	Tc9s8d7c
Tc9s8c7d	Tc9s8c7c	Th9h8s7s	Th9d8s7s
Th9c8s7s	Td9h8s7s	Tc9h8s7s	Td9d8s7s
Td9c8s7s	Tc9d8s7s	Tc9c8s7s	Th9h8s7h
Th9h8s7d	Th9h8s7c	Th9d8s7h	Th9c8s7h
Th9d8s7d	Th9c8s7c	Td9h8s7h	Tc9h8s7h
Td9h8s7d	Tc9h8s7c	Td9d8s7h	Tc9c8s7h
Td9d8s7d	Td9d8s7c	Td9c8s7d	Td9c8s7c
Tc9d8s7d	Tc9d8s7c	Tc9c8s7d	Tc9c8s7c
Th9h8h7s	Th9h8d7s	Th9h8c7s	Th9d8h7s
Th9c8h7s	Th9d8d7s	Th9c8c7s	Td9h8h7s
Tc9h8h7s	Td9h8d7s	Tc9h8c7s	Td9d8h7s
Tc9c8h7s	Td9d8d7s	Td9d8c7s	Td9c8d7s
Td9c8c7s	Tc9d8d7s	Tc9d8c7s	Tc9c8d7s
Tc9c8c7s	Th9h8h7h	Th9h8h7d	Th9h8h7c
Th9h8d7h	Th9h8c7h	Th9h8d7d	Th9h8d7c
Th9h8c7d	Th9h8c7c	Th9d8h7h	Th9c8h7h
Th9d8h7d	Th9d8h7c	Th9c8h7d	Th9c8h7c
Th9d8d7h	Th9d8c7h	Th9c8d7h	Th9c8c7h
Th9d8d7d	Th9d8d7c	Th9d8c7d	Th9d8c7c
Th9c8d7d	Th9c8d7c	Th9c8c7d	Th9c8c7c
Td9h8h7h	Tc9h8h7h	Td9h8h7d	Td9h8h7c
Tc9h8h7d	Tc9h8h7c	Td9h8d7h	Td9h8c7h
Tc9h8d7h	Tc9h8c7h	Td9h8d7d	Td9h8d7c
Td9h8c7d	Td9h8c7c	Tc9h8d7d	Tc9h8d7c
Tc9h8c7d	Tc9h8c7c	Td9d8h7h	Td9c8h7h
Tc9d8h7h	Tc9c8h7h	Td9d8h7d	Td9d8h7c
Td9c8h7d	Td9c8h7c	Tc9d8h7d	Tc9d8h7c
Tc9c8h7d	Tc9c8h7c	Td9d8d7h	Td9d8c7h
Td9c8d7h	Td9c8c7h	Tc9d8d7h	Tc9d8c7h
Tc9c8d7h	Tc9c8c7h	Td9d8d7d	Td9d8d7c
Td9d8c7d	Td9d8c7c	Td9c8d7d	Td9c8d7c
Td9c8c7d	Td9c8c7c	Tc9d8d7d	Tc9d8d7c
Tc9d8c7d	Tc9d8c7c	Tc9c8d7d	Tc9c8d7c
Tc9c8c7d	Tc9c8c7c	Ts9s8s6h	Ts9s8s6d
Ts9s8s6c	Ts9s8h6h	Ts9s8h6d	Ts9s8h6c
Ts9s8d6h	Ts9s8c6h	Ts9s8d6d	Ts9s8d6c
Ts9s8c6d	Ts9s8c6c	Ts9h8s6h	Ts9h8s6d
Ts9h8s6c	Ts9d8s6h	Ts9c8s6h	Ts9d8s6d
Ts9d8s6c	Ts9c8s6d	Ts9c8s6c	Ts9h8h6s
Ts9h8d6s	Ts9h8c6s	Ts9d8h6s	Ts9c8h6s
Ts9d8d6s	Ts9d8c6s	Ts9c8d6s	Ts9c8c6s
Ts9h8h6d	Ts9h8h6c	Ts9h8d6h	Ts9h8c6h
Ts9h8d6d	Ts9h8c6c	Ts9d8h6h	Ts9c8h6h
Ts9d8h6d	Ts9c8h6c	Ts9d8d6h	Ts9c8c6h
Ts9d8d6c	Ts9d8c6d	Ts9d8c6c	Ts9c8d6d
Ts9c8d6c	Ts9c8c6d	Th9s8s6h	Th9s8s6d
Th9s8s6c	Td9s8s6h	Tc9s8s6h	Td9s8s6d
Td9s8s6c	Tc9s8s6d	Tc9s8s6c	Th9s8h6s
Th9s8d6s	Th9s8c6s	Td9s8h6s	Tc9s8h6s
Td9s8d6s	Td9s8c6s	Tc9s8d6s	Tc9s8c6s
Th9s8h6d	Th9s8h6c	Th9s8d6h	Th9s8c6h
Th9s8d6d	Th9s8c6c	Td9s8h6h	Tc9s8h6h
Td9s8h6d	Tc9s8h6c	Td9s8d6h	Tc9s8c6h
Td9s8d6c	Td9s8c6d	Td9s8c6c	Tc9s8d6d
Tc9s8d6c	Tc9s8c6d	Th9h8s6s	Th9d8s6s
Th9c8s6s	Td9h8s6s	Tc9h8s6s	Td9d8s6s
Td9c8s6s	Tc9d8s6s	Tc9c8s6s	Th9h8s6d
Th9h8s6c	Th9d8s6h	Th9c8s6h	Th9d8s6d
Th9c8s6c	Td9h8s6h	Tc9h8s6h	Td9h8s6d
Tc9h8s6c	Td9d8s6h	Tc9c8s6h	Td9d8s6c
Td9c8s6d	Td9c8s6c	Tc9d8s6d	Tc9d8s6c
Tc9c8s6d	Th9h8h6s	Th9h8d6s	Th9h8c6s
Th9d8h6s	Th9c8h6s	Th9d8d6s	Th9c8c6s
Td9h8h6s	Tc9h8h6s	Td9h8d6s	Tc9h8c6s
Td9d8h6s	Tc9c8h6s	Td9d8d6s	Td9d8c6s
Td9c8d6s	Td9c8c6s	Tc9d8d6s	Tc9d8c6s
Tc9c8d6s	Tc9c8c6s	Th9h8h6d	Th9h8h6c
Th9h8d6d	Th9h8d6c	Th9h8c6d	Th9h8c6c
Th9d8h6d	Th9d8h6c	Th9c8h6d	Th9c8h6c
Th9d8d6h	Th9d8c6h	Th9c8d6h	Th9c8c6h
Th9d8d6c	Th9d8c6d	Th9d8c6c	Th9c8d6d
Th9c8d6c	Th9c8c6d	Td9h8h6d	Td9h8h6c
Tc9h8h6d	Tc9h8h6c	Td9h8d6h	Td9h8c6h
Tc9h8d6h	Tc9h8c6h	Td9h8d6c	Td9h8c6d
Td9h8c6c	Tc9h8d6d	Tc9h8d6c	Tc9h8c6d
Td9d8h6h	Td9c8h6h	Tc9d8h6h	Tc9c8h6h
Td9d8h6c	Td9c8h6d	Td9c8h6c	Tc9d8h6d
Tc9d8h6c	Tc9c8h6d	Td9d8d6h	Td9d8c6h
Td9c8d6h	Td9c8c6h	Tc9d8d6h	Tc9d8c6h
Tc9c8d6h	Tc9c8c6h	Td9d8d6c	Td9d8c6c
Td9c8d6c	Td9c8c6d	Tc9d8d6c	Tc9d8c6d
Tc9c8d6d	Tc9c8c6d	Ts9h7s7h	Ts9d7s7d
Ts9c7s7c	Th9s7s7h	Td9s7s7d	Tc9s7s7c
Th9d7h7d	Th9c7h7c	Td9h7h7d	Tc9h7h7c
Td9c7d7c	Tc9d7d7c	Ts9s7s6h	Ts9s7s6d
Ts9s7s6c	Ts9s7h6s	Ts9s7d6s	Ts9s7c6s
Ts9s7h6h	Ts9s7h6d	Ts9s7h6c	Ts9s7d6h
Ts9s7c6h	Ts9s7d6d	Ts9s7d6c	Ts9s7c6d
Ts9s7c6c	Ts9h7s6s	Ts9d7s6s	Ts9c7s6s
Ts9h7s6h	Ts9h7s6d	Ts9h7s6c	Ts9d7s6h
Ts9c7s6h	Ts9d7s6d	Ts9d7s6c	Ts9c7s6d
Ts9c7s6c	Ts9h7h6s	Ts9h7d6s	Ts9h7c6s
Ts9d7h6s	Ts9c7h6s	Ts9d7d6s	Ts9d7c6s
Ts9c7d6s	Ts9c7c6s	Ts9h7h6h	Ts9h7h6d
Ts9h7h6c	Ts9h7d6h	Ts9h7c6h	Ts9h7d6d
Ts9h7c6c	Ts9d7h6h	Ts9c7h6h	Ts9d7h6d
Ts9c7h6c	Ts9d7d6h	Ts9c7c6h	Ts9d7d6d
Ts9d7d6c	Ts9d7c6d	Ts9d7c6c	Ts9c7d6d
Ts9c7d6c	Ts9c7c6d	Ts9c7c6c	Th9s7s6s
Td9s7s6s	Tc9s7s6s	Th9s7s6h	Th9s7s6d
Th9s7s6c	Td9s7s6h	Tc9s7s6h	Td9s7s6d
Td9s7s6c	Tc9s7s6d	Tc9s7s6c	Th9s7h6s
Th9s7d6s	Th9s7c6s	Td9s7h6s	Tc9s7h6s
Td9s7d6s	Td9s7c6s	Tc9s7d6s	Tc9s7c6s
Th9s7h6h	Th9s7h6d	Th9s7h6c	Th9s7d6h
Th9s7c6h	Th9s7d6d	Th9s7c6c	Td9s7h6h
Tc9s7h6h	Td9s7h6d	Tc9s7h6c	Td9s7d6h
Tc9s7c6h	Td9s7d6d	Td9s7d6c	Td9s7c6d
Td9s7c6c	Tc9s7d6d	Tc9s7d6c	Tc9s7c6d
Tc9s7c6c	Th9h7s6s	Th9d7s6s	Th9c7s6s
Td9h7s6s	Tc9h7s6s	Td9d7s6s	Td9c7s6s
Tc9d7s6s	Tc9c7s6s	Th9h7s6h	Th9h7s6d
Th9h7s6c	Th9d7s6h	Th9c7s6h	Th9d7s6d
Th9c7s6c	Td9h7s6h	Tc9h7s6h	Td9h7s6d
Tc9h7s6c	Td9d7s6h	Tc9c7s6h	Td9d7s6d
Td9d7s6c	Td9c7s6d	Td9c7s6c	Tc9d7s6d
Tc9d7s6c	Tc9c7s6d	Tc9c7s6c	Th9h7h6s
Th9h7d6s	Th9h7c6s	Th9d7h6s	Th9c7h6s
Th9d7d6s	Th9c7c6s	Td9h7h6s	Tc9h7h6s
Td9h7d6s	Tc9h7c6s	Td9d7h6s	Tc9c7h6s
Td9d7d6s	Td9d7c6s	Td9c7d6s	Td9c7c6s
Tc9d7d6s	Tc9d7c6s	Tc9c7d6s	Tc9c7c6s
Th9h7h6d	Th9h7h6c	Th9h7d6h	Th9h7c6h
Th9h7d6d	Th9h7d6c	Th9h7c6d	Th9h7c6c
Th9d7h6h	Th9c7h6h	Th9d7h6d	Th9d7h6c
Th9c7h6d	Th9c7h6c	Th9d7d6h	Th9d7c6h
Th9c7d6h	Th9c7c6h	Th9d7d6d	Th9d7d6c
Th9d7c6d	Th9d7c6c	Th9c7d6d	Th9c7d6c
Th9c7c6d	Th9c7c6c	Td9h7h6h	Tc9h7h6h
Td9h7h6d	Td9h7h6c	Tc9h7h6d	Tc9h7h6c
Td9h7d6h	Td9h7c6h	Tc9h7d6h	Tc9h7c6h
Td9h7d6d	Td9h7d6c	Td9h7c6d	Td9h7c6c
Tc9h7d6d	Tc9h7d6c	Tc9h7c6d	Tc9h7c6c
Td9d7h6h	Td9c7h6h	Tc9d7h6h	Tc9c7h6h
Td9d7h6d	Td9d7h6c	Td9c7h6d	Td9c7h6c
Tc9d7h6d	Tc9d7h6c	Tc9c7h6d	Tc9c7h6c
Td9d7d6h	Td9d7c6h	Td9c7d6h	Td9c7c6h
Tc9d7d6h	Tc9d7c6h	Tc9c7d6h	Tc9c7c6h
Td9d7d6c	Td9d7c6d	Td9d7c6c	Td9c7d6d
Td9c7d6c	Td9c7c6d	Td9c7c6c	Tc9d7d6d
Tc9d7d6c	Tc9d7c6d	Tc9d7c6c	Tc9c7d6d
Tc9c7d6c	Tc9c7c6d	Ts9h7s5h	Ts9d7s5d
Ts9c7s5c	Ts9h7h5s	Ts9d7d5s	Ts9c7c5s
Th9s7s5h	Td9s7s5d	Tc9s7s5c	Th9s7h5s
Td9s7d5s	Tc9s7c5s	Th9d7h5d	Th9c7h5c
Th9d7d5h	Th9c7c5h	Td9h7h5d	Tc9h7h5c
Td9h7d5h	Tc9h7c5h	Td9c7d5c	Td9c7c5d
Tc9d7d5c	Tc9d7c5d	Ts8s8h7h	Ts8s8d7d
Ts8s8c7c	Th8s8h7s	Td8s8d7s	Tc8s8c7s
Th8h8d7d	Th8h8c7c	Td8h8d7h	Tc8h8c7h
Td8d8c7c	Tc8d8c7d	Ts8s7h6h	Ts8s7h6d
Ts8s7h6c	Ts8s7d6h	Ts8s7c6h	Ts8s7d6d
Ts8s7d6c	Ts8s7c6d	Ts8s7c6c	Ts8h7s6h
Ts8h7s6d	Ts8h7s6c	Ts8d7s6h	Ts8c7s6h
Ts8d7s6d	Ts8d7s6c	Ts8c7s6d	Ts8c7s6c
Ts8h7h6s	Ts8h7d6s	Ts8h7c6s	Ts8d7h6s
Ts8c7h6s	Ts8d7d6s	Ts8d7c6s	Ts8c7d6s
Ts8c7c6s	Ts8h7h6d	Ts8h7h6c	Ts8h7d6h
Ts8h7c6h	Ts8h7d6d	Ts8h7c6c	Ts8d7h6h
Ts8c7h6h	Ts8d7h6d	Ts8c7h6c	Ts8d7d6h
Ts8c7c6h	Ts8d7d6c	Ts8d7c6d	Ts8d7c6c
Ts8c7d6d	Ts8c7d6c	Ts8c7c6d	Th8s7s6h
Th8s7s6d	Th8s7s6c	Td8s7s6h	Tc8s7s6h
Td8s7s6d	Td8s7s6c	Tc8s7s6d	Tc8s7s6c
Th8s7h6s	Th8s7d6s	Th8s7c6s	Td8s7h6s
Tc8s7h6s	Td8s7d6s	Td8s7c6s	Tc8s7d6s
Tc8s7c6s	Th8s7h6d	Th8s7h6c	Th8s7d6h
Th8s7c6h	Th8s7d6d	Th8s7c6c	Td8s7h6h
Tc8s7h6h	Td8s7h6d	Tc8s7h6c	Td8s7d6h
Tc8s7c6h	Td8s7d6c	Td8s7c6d	Td8s7c6c
Tc8s7d6d	Tc8s7d6c	Tc8s7c6d	Th8h7s6s
Th8d7s6s	Th8c7s6s	Td8h7s6s	Tc8h7s6s
Td8d7s6s	Td8c7s6s	Tc8d7s6s	Tc8c7s6s
Th8h7s6d	Th8h7s6c	Th8d7s6h	Th8c7s6h
Th8d7s6d	Th8c7s6c	Td8h7s6h	Tc8h7s6h
Td8h7s6d	Tc8h7s6c	Td8d7s6h	Tc8c7s6h
Td8d7s6c	Td8c7s6d	Td8c7s6c	Tc8d7s6d
Tc8d7s6c	Tc8c7s6d	Th8h7d6s	Th8h7c6s
Th8d7h6s	Th8c7h6s	Th8d7d6s	Th8c7c6s
Td8h7h6s	Tc8h7h6s	Td8h7d6s	Tc8h7c6s
Td8d7h6s	Tc8c7h6s	Td8d7c6s	Td8c7d6s
Td8c7c6s	Tc8d7d6s	Tc8d7c6s	Tc8c7d6s
Th8h7d6d	Th8h7d6c	Th8h7c6d	Th8h7c6c
Th8d7h6d	Th8d7h6c	Th8c7h6d	Th8c7h6c
Th8d7d6h	Th8d7c6h	Th8c7d6h	Th8c7c6h
Th8d7d6c	Th8d7c6d	Th8d7c6c	Th8c7d6d
Th8c7d6c	Th8c7c6d	Td8h7h6d	Td8h7h6c
Tc8h7h6d	Tc8h7h6c	Td8h7d6h	Td8h7c6h
Tc8h7d6h	Tc8h7c6h	Td8h7d6c	Td8h7c6d
Td8h7c6c	Tc8h7d6d	Tc8h7d6c	Tc8h7c6d
Td8d7h6h	Td8c7h6h	Tc8d7h6h	Tc8c7h6h
Td8d7h6c	Td8c7h6d	Td8c7h6c	Tc8d7h6d
Tc8d7h6c	Tc8c7h6d	Td8d7c6h	Td8c7d6h
Td8c7c6h	Tc8d7d6h	Tc8d7c6h	Tc8c7d6h
Td8d7c6c	Td8c7d6c	Td8c7c6d	Tc8d7d6c
Tc8d7c6d	Tc8c7d6d	Ts8h7h5s	Ts8d7d5s
Ts8c7c5s	Th8s7s5h	Td8s7s5d	Tc8s7s5c
Th8d7d5h	Th8c7c5h	Td8h7h5d	Tc8h7h5c
Td8c7c5d	Tc8d7d5c	Ts8h6s5h	Ts8d6s5d
Ts8c6s5c	Ts8h6h5s	Ts8d6d5s	Ts8c6c5s
Th8s6s5h	Td8s6s5d	Tc8s6s5c	Th8s6h5s
Td8s6d5s	Tc8s6c5s	Th8d6h5d	Th8c6h5c
Th8d6d5h	Th8c6c5h	Td8h6h5d	Tc8h6h5c
Td8h6d5h	Tc8h6c5h	Td8c6d5c	Td8c6c5d
Tc8d6d5c	Tc8d6c5d	9s9h8s8h	9s9h8s8d
9s9h8s8c	9s9d8s8h	9s9c8s8h	9s9d8s8d
9s9d8s8c	9s9c8s8d	9s9c8s8c	9s9h8h8d
9s9h8h8c	9s9d8h8d	9s9c8h8c	9s9d8d8c
9s9c8d8c	9h9d8s8h	9h9c8s8h	9h9d8s8d
9h9c8s8c	9d9c8s8d	9d9c8s8c	9h9d8h8d
9h9d8h8c	9h9c8h8d	9h9c8h8c	9h9d8d8c
9h9c8d8c	9d9c8h8d	9d9c8h8c	9d9c8d8c
9s9h8s7h	9s9d8s7d	9s9c8s7c	9s9h8h7s
9s9d8d7s	9s9c8c7s	9h9d8h7d	9h9c8h7c
9h9d8d7h	9h9c8c7h	9d9c8d7c	9d9c8c7d
9s9h8s6h	9s9d8s6d	9s9c8s6c	9s9h8h6s
9s9d8d6s	9s9c8c6s	9h9d8h6d	9h9c8h6c
9h9d8d6h	9h9c8c6h	9d9c8d6c	9d9c8c6d
9s9h7s7h	9s9h7s7d	9s9h7s7c	9s9d7s7h
9s9c7s7h	9s9d7s7d	9s9d7s7c	9s9c7s7d
9s9c7s7c	9s9h7h7d	9s9h7h7c	9s9d7h7d
9s9c7h7c	9s9d7d7c	9s9c7d7c	9h9d7s7h
9h9c7s7h	9h9d7s7d	9h9c7s7c	9d9c7s7d
9d9c7s7c	9h9d7h7d	9h9d7h7c	9h9c7h7d
9h9c7h7c	9h9d7d7c	9h9c7d7c	9d9c7h7d
9d9c7h7c	9d9c7d7c	9s9h7s6h	9s9d7s6d
9s9c7s6c	9s9h7h6s	9s9d7d6s	9s9c7c6s
9h9d7h6d	9h9c7h6c	9h9d7d6h	9h9c7c6h
9d9c7d6c	9d9c7c6d	9s9h6s6h	9s9h6s6d
9s9h6s6c	9s9d6s6h	9s9c6s6h	9s9d6s6d
9s9d6s6c	9s9c6s6d	9s9c6s6c	9s9h6h6d
9s9h6h6c	9s9d6h6d	9s9c6h6c	9s9d6d6c
9s9c6d6c	9h9d6s6h	9h9c6s6h	9h9d6s6d
9h9c6s6c	9d9c6s6d	9d9c6s6c	9h9d6h6d
9h9d6h6c	9h9c6h6d	9h9c6h6c	9h9d6d6c
9h9c6d6c	9d9c6h6d	9d9c6h6c	9d9c6d6c
9s9h5s5h	9s9h5s5d	9s9h5s5c	9s9d5s5h
9s9c5s5h	9s9d5s5d	9s9d5s5c	9s9c5s5d
9s9c5s5c	9s9h5h5d	9s9h5h5c	9s9d5h5d
9s9c5h5c	9s9d5d5c	9s9c5d5c	9h9d5s5h
9h9c5s5h	9h9d5s5d	9h9c5s5c	9d9c5s5d
9d9c5s5c	9h9d5h5d	9h9d5h5c	9h9c5h5d
9h9c5h5c	9h9d5d5c	9h9c5d5c	9d9c5h5d
9d9c5h5c	9d9c5d5c	9s9h4s4h	9s9h4s4d
9s9h4s4c	9s9d4s4h	9s9c4s4h	9s9d4s4d
9s9d4s4c	9s9c4s4d	9s9c4s4c	9s9h4h4d
9s9h4h4c	9s9d4h4d	9s9c4h4c	9s9d4d4c
9s9c4d4c	9h9d4s4h	9h9c4s4h	9h9d4s4d
9h9c4s4c	9d9c4s4d	9d9c4s4c	9h9d4h4d
9h9d4h4c	9h9c4h4d	9h9c4h4c	9h9d4d4c
9h9c4d4c	9d9c4h4d	9d9c4h4c	9d9c4d4c
9s9h3s3h	9s9h3s3d	9s9h3s3c	9s9d3s3h
9s9c3s3h	9s9d3s3d	9s9d3s3c	9s9c3s3d
9s9c3s3c	9s9h3h3d	9s9h3h3c	9s9d3h3d
9s9c3h3c	9s9d3d3c	9s9c3d3c	9h9d3s3h
9h9c3s3h	9h9d3s3d	9h9c3s3c	9d9c3s3d
9d9c3s3c	9h9d3h3d	9h9d3h3c	9h9c3h3d
9h9c3h3c	9h9d3d3c	9h9c3d3c	9d9c3h3d
9d9c3h3c	9d9c3d3c	9s9h2s2h	9s9d2s2d
9s9c2s2c	9h9d2h2d	9h9c2h2c	9d9c2d2c
9s8s8h7h	9s8s8d7d	9s8s8c7c	9h8s8h7s
9d8s8d7s	9c8s8c7s	9h8h8d7d	9h8h8c7c
9d8h8d7h	9c8h8c7h	9d8d8c7c	9c8d8c7d
9s8h7s7h	9s8d7s7d	9s8c7s7c	9h8s7s7h
9d8s7s7d	9c8s7s7c	9h8d7h7d	9h8c7h7c
9d8h7h7d	9c8h7h7c	9d8c7d7c	9c8d7d7c
9s8s7s6s	9s8s7s6h	9s8s7s6d	9s8s7s6c
9s8s7h6s	9s8s7d6s	9s8s7c6s	9s8s7h6h
9s8s7h6d	9s8s7h6c	9s8s7d6h	9s8s7c6h
9s8s7d6d	9s8s7d6c	9s8s7c6d	9s8s7c6c
9s8h7s6s	9s8d7s6s	9s8c7s6s	9s8h7s6h
9s8h7s6d	9s8h7s6c	9s8d7s6h	9s8c7s6h
9s8d7s6d	9s8d7s6c	9s8c7s6d	9s8c7s6c
9s8h7h6s	9s8h7d6s	9s8h7c6s	9s8d7h6s
9s8c7h6s	9s8d7d6s	9s8d7c6s	9s8c7d6s
9s8c7c6s	9s8h7h6h	9s8h7h6d	9s8h7h6c
9s8h7d6h	9s8h7c6h	9s8h7d6d	9s8h7c6c
9s8d7h6h	9s8c7h6h	9s8d7h6d	9s8c7h6c
9s8d7d6h	9s8c7c6h	9s8d7d6d	9s8d7d6c
9s8d7c6d	9s8d7c6c	9s8c7d6d	9s8c7d6c
9s8c7c6d	9s8c7c6c	9h8s7s6s	9d8s7s6s
9c8s7s6s	9h8s7s6h	9h8s7s6d	9h8s7s6c
9d8s7s6h	9c8s7s6h	9d8s7s6d	9d8s7s6c
9c8s7s6d	9c8s7s6c	9h8s7h6s	9h8s7d6s
9h8s7c6s	9d8s7h6s	9c8s7h6s	9d8s7d6s
9d8s7c6s	9c8s7d6s	9c8s7c6s	9h8s7h6h
9h8s7h6d	9h8s7h6c	9h8s7d6h	9h8s7c6h
9h8s7d6d	9h8s7c6c	9d8s7h6h	9c8s7h6h
9d8s7h6d	9c8s7h6c	9d8s7d6h	9c8s7c6h
9d8s7d6d	9d8s7d6c	9d8s7c6d	9d8s7c6c
9c8s7d6d	9c8s7d6c	9c8s7c6d	9c8s7c6c
9h8h7s6s	9h8d7s6s	9h8c7s6s	9d8h7s6s
9c8h7s6s	9d8d7s6s	9d8c7s6s	9c8d7s6s
9c8c7s6s	9h8h7s6h	9h8h7s6d	9h8h7s6c
9h8d7s6h	9h8c7s6h	9h8d7s6d	9h8c7s6c
9d8h7s6h	9c8h7s6h	9d8h7s6d	9c8h7s6c
9d8d7s6h	9c8c7s6h	9d8d7s6d	9d8d7s6c
9d8c7s6d	9d8c7s6c	9c8d7s6d	9c8d7s6c
9c8c7s6d	9c8c7s6c	9h8h7h6s	9h8h7d6s
9h8h7c6s	9h8d7h6s	9h8c7h6s	9h8d7d6s
9h8c7c6s	9d8h7h6s	9c8h7h6s	9d8h7d6s
9c8h7c6s	9d8d7h6s	9c8c7h6s	9d8d7d6s
9d8d7c6s	9d8c7d6s	9d8c7c6s	9c8d7d6s
